"","Provider.ID","Hospital.Name","Total.Performance.Score","Measure.Name","Measure.ID","Mortality.Rate"
"198",100211,"BAYFRONT HEALTH DADE CITY",28.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.1
"199",100248,"LARGO MEDICAL CENTER",17.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.1
"200",140280,"TRINITY ROCK ISLAND",26.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.1
"201",180127,"FRANKFORT REGIONAL MEDICAL CENTER",31.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.1
"202",250004,"NORTH MISSISSIPPI MEDICAL CENTER",33.7976,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.1
"203",250040,"SINGING RIVER HOSPITAL",21.0476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.1
"204",320006,"EASTERN NEW MEXICO MEDICAL CENTER",44.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.1
"205",320022,"PLAINS REGIONAL MEDICAL CENTER",37.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.1
"206",330395,"ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE",13.8571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.1
"207",360131,"ALLIANCE COMMUNITY HOSPITAL",32.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.1
"208",360147,"MARIETTA MEMORIAL HOSPITAL",25.4524,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"209",380038,"PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER",59,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"210",390072,"BERWICK HOSPITAL CENTER",28.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"211",390113,"MEADVILLE MEDICAL CENTER",46.3571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"212",440073,"MAURY REGIONAL HOSPITAL",34.0476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"213",440130,"BAPTIST MEMORIAL HOSPITAL UNION CITY",40.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"214",450211,"CHI ST LUKES HEALTH MEMORIAL LUFKIN",30.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"215",500021,"ST CLARE HOSPITAL",32.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"216",50107,"MARIAN REGIONAL MEDICAL CENTER",46.7024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"217",50616,"ST JOHNS PLEASANT VALLEY HOSPITAL",38,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"218",100213,"BLAKE MEDICAL CENTER",20.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"219",110003,"MEMORIAL SATILLA HEALTH",38.8095,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"220",110107,"MEDICAL CENTER, NAVICENT HEALTH (THE)",26.869,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"221",140001,"GRAHAM HOSPITAL ASSOCIATION",31.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"222",150037,"HANCOCK REGIONAL HOSPITAL",50.0417,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"223",330014,"JAMAICA HOSPITAL MEDICAL CENTER",26.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"224",330279,"MERCY HOSPITAL OF BUFFALO",14.369,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"225",340099,"VIDANT ROANOKE CHOWAN HOSPITAL",48.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"226",340119,"CAROLINAS HEALTHCARE SYSTEM STANLY",43.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"227",340126,"WILSON MEDICAL CENTER",34.0714,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"228",360118,"OHIOHEALTH MANSFIELD HOSPITAL",30.3929,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"229",390012,"LANSDALE HOSPITAL",43.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"230",390119,"MOSES TAYLOR HOSPITAL",25.7738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"231",390160,"CANONSBURG GENERAL HOSPITAL",25.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"232",420055,"CAROLINAS HOSPITAL SYSTEM MARION",43.375,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"233",440006,"TRISTAR SKYLINE MEDICAL CENTER",15.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"234",440228,"SAINT FRANCIS BARTLETT MEDICAL CENTER",27.9286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"235",20001,"PROVIDENCE ALASKA MEDICAL CENTER",35.869,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.2
"236",40050,"OUACHITA COUNTY MEDICAL CENTER",39.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"237",100288,"ST MARY'S MEDICAL CENTER",22,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"238",120004,"WAHIAWA GENERAL HOSPITAL",61.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"239",140148,"MEMORIAL MEDICAL CENTER",23.4286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"240",230121,"MEMORIAL HEALTHCARE",37.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"241",250050,"OCH REGIONAL MEDICAL CENTER",52.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"242",260023,"MERCY HOSPITAL JEFFERSON",25.7619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"243",330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",42.131,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"244",330043,"SOUTHSIDE HOSPITAL",20.0357,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"245",330386,"CATSKILL REGIONAL MEDICAL CENTER",44.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"246",390180,"CROZER CHESTER MEDICAL CENTER",23.381,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"247",440003,"SUMNER REGIONAL MEDICAL CENTER",27.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"248",440120,"TENNOVA HEALTHCARE",13.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"249",450042,"PROVIDENCE HEALTH CENTER",17.7976,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"250",450051,"METHODIST DALLAS MEDICAL CENTER",24.2381,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"251",460030,"ASHLEY REGIONAL MEDICAL CENTER",44.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"252",490115,"TWIN COUNTY REGIONAL HOSPITAL",37.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"253",520033,"ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC",46,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"254",520075,"ST VINCENT HOSPITAL",29.381,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"255",670047,"SIERRA PROVIDENCE EAST MEDICAL CENTER",16.6429,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"256",10078,"NORTHEAST ALABAMA REGIONAL MEDICAL CENTER",28.5238,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.3
"257",10085,"DECATUR MORGAN HOSPITAL-DECATUR CAMPUS",28.8571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"258",30092,"HONORHEALTH DEER VALLEY MEDICAL CENTER",19.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"259",50498,"SUTTER AUBURN FAITH HOSPITAL",27.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"260",60006,"MONTROSE MEMORIAL HOSPITAL",45.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"261",140160,"FHN MEMORIAL HOSPITAL",27.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"262",180017,"T J SAMSON COMMUNITY HOSPITAL",26.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"263",180019,"MEADOWVIEW REGIONAL MEDICAL CENTER",53.5417,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"264",180027,"MURRAY-CALLOWAY COUNTY HOSPITAL",38.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"265",180128,"THREE RIVERS MEDICAL CENTER",43.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"266",230021,"LAKELAND HOSPITAL, ST JOSEPH",31.9643,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"267",260015,"TWIN RIVERS REGIONAL MEDICAL CENTER",47.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"268",330221,"WYCKOFF HEIGHTS MEDICAL CENTER",28.6429,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"269",340064,"WILKES REGIONAL MEDICAL CENTER",45.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"270",390066,"GOOD SAMARITAN HOSPITAL",21.3095,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"271",390145,"EXCELA HEALTH WESTMORELAND HOSPITAL",30.869,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"272",420043,"MARY BLACK HEALTH SYSTEM GAFFNEY",29.625,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"273",490024,"CARILION ROANOKE MEMORIAL HOSPITAL",30.9286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"274",490033,"WARREN MEMORIAL HOSPITAL",48.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"275",490097,"SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER",31.5556,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"276",50054,"SAN GORGONIO MEMORIAL HOSPITAL",24.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"277",50272,"REDLANDS COMMUNITY HOSPITAL",38.6071,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"278",60030,"MCKEE MEDICAL CENTER",23.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"279",100012,"LEE MEMORIAL HOSPITAL",22.7262,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"280",100080,"JFK MEDICAL CENTER",22.869,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"281",100264,"OAK HILL HOSPITAL",31.6429,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"282",150176,"KENTUCKIANA MEDICAL CENTER LLC",18.875,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"283",180079,"HARRISON MEMORIAL HOSPITAL",49.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"284",260200,"SSM HEALTH SAINT JOSEPH HOSPITAL-LAKE SAINT LOUIS",28.3571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"285",290021,"VALLEY HOSPITAL MEDICAL CENTER",22.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"286",330102,"KENMORE MERCY HOSPITAL",26.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"287",330233,"BROOKDALE HOSPITAL MEDICAL CENTER",20.131,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.4
"288",340060,"MOREHEAD MEMORIAL HOSPITAL",34.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"289",340075,"CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE",42.2619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"290",340085,"NOVANT HEALTH THOMASVILLE MEDICAL CENTER",15,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"291",370113,"INTEGRIS GROVE HOSPITAL",49.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"292",380082,"PROVIDENCE MILWAUKIE HOSPITAL",41.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"293",440053,"SAINT THOMAS RUTHERFORD HOSPITAL",21.7024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"294",500054,"PROVIDENCE SACRED HEART MEDICAL CENTER",22.869,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"295",520004,"MAYO CLINIC HLTH SYSTEM FRANCISCAN MED CTR",40.4881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"296",10087,"UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER",36.5556,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"297",10126,"TROY REGIONAL MEDICAL CENTER",40.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"298",50242,"DOMINICAN HOSPITAL",24.7619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"299",100030,"HEALTH CENTRAL",24.1429,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"300",100068,"FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER",32.8929,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"301",100070,"VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH",24.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"302",100071,"BAYFRONT HEALTH BROOKSVILLE",17.2738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"303",100260,"ST LUCIE MEDICAL CENTER",24.1786,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"304",110075,"EAST GEORGIA REGIONAL MEDICAL CENTER",22.6786,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"305",140040,"GALESBURG COTTAGE HOSPITAL",27.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"306",150065,"SCHNECK MEDICAL CENTER",59.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"307",170049,"OLATHE MEDICAL CENTER",33.4405,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"308",170191,"GREAT BEND REGIONAL HOSPITAL",35.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"309",180004,"OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL",34,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"310",180124,"TRISTAR GREENVIEW REGIONAL HOSPITAL",38.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"311",200031,"CARY MEDICAL CENTER",60.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"312",230015,"THREE RIVERS HEALTH",48.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"313",230230,"EDWARD W SPARROW HOSPITAL",28.9286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"314",330094,"COLUMBIA MEMORIAL HOSPITAL",29.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"315",340069,"WAKEMED, RALEIGH CAMPUS",18.3929,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"316",360218,"LICKING MEMORIAL HOSPITAL",41.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"317",370047,"MERCY HOSPITAL ARDMORE, INC",26.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"318",390097,"HOLY REDEEMER HOSPITAL AND MEDICAL CENTER",33.0119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"319",440002,"JACKSON-MADISON COUNTY GENERAL HOSPITAL",24.631,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"320",450656,"NACOGDOCHES MEDICAL CENTER",32.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"321",460041,"DAVIS HOSPITAL AND MEDICAL CENTER",15.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"322",500024,"PROVIDENCE ST PETER HOSPITAL",34.381,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"323",520041,"DIVINE SAVIOR HEALTHCARE",40.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"324",10049,"MEDICAL CENTER ENTERPRISE",32.625,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.5
"325",50036,"BAKERSFIELD MEMORIAL HOSPITAL",19.1905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"326",50039,"ENLOE MEDICAL CENTER",31.8214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"327",50042,"ST ELIZABETH COMMUNITY HOSPITAL",33.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"328",50608,"DELANO REGIONAL MEDICAL CENTER",41.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"329",100173,"FLORIDA HOSPITAL TAMPA",26.2024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"330",140182,"ADVOCATE ILLINOIS MASONIC MEDICAL CENTER",36.1905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"331",230058,"MUNSON HEALTHCARE GRAYLING HOSPITAL",44.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"332",250025,"GILMORE MEMORIAL HOSPITAL",39.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"333",290003,"SUNRISE HOSPITAL AND MEDICAL CENTER",15.8571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"334",290045,"ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS",24.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"335",310045,"ENGLEWOOD HOSPITAL AND MEDICAL CENTER",31.6786,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"336",330005,"KALEIDA HEALTH",29.7262,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"337",360148,"POMERENE HOSPITAL",60,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"338",390130,"CONEMAUGH MINERS MEDICAL CENTER",34.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"339",390236,"GUTHRIE TOWANDA MEMORIAL HOSPITAL",34.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"340",420037,"GHS HILLCREST MEMORIAL HOSPITAL",36.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"341",430012,"AVERA SACRED HEART HOSPITAL",46.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"342",440153,"TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER",37.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"343",450203,"MEDICAL CITY WEATHERFORD",40.2857,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"344",450369,"CHILDRESS REGIONAL MEDICAL CENTER",40.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"345",450723,"METHODIST CHARLTON MEDICAL CENTER",24.1071,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"346",470024,"NORTHWESTERN MEDICAL CENTER INC",48.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"347",490144,"NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER",33.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"348",10073,"CLAY COUNTY HOSPITAL",20.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"349",20012,"FAIRBANKS MEMORIAL HOSPITAL",65.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"350",30083,"ABRAZO SCOTTSDALE CAMPUS",32.5476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"351",30085,"NORTHWEST MEDICAL CENTER",19.2976,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"352",90006,"PROVIDENCE HOSPITAL",26.1429,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"353",110073,"DORMINY MEDICAL CENTER",47.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"354",110184,"WELLSTAR DOUGLAS HOSPITAL",44.6548,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.6
"355",140174,"PRESENCE MERCY MEDICAL CENTER",29.1071,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"356",180141,"UNIVERSITY OF LOUISVILLE HOSPITAL",18.3452,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"357",230167,"MCLAREN GREATER LANSING",35.0119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"358",250100,"BAPTIST MEM HOSP/ GOLDEN TRIANGLE INC",31.5119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"359",260097,"WESTERN MISSOURI MEDICAL CENTER",54.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"360",330049,"NORTHERN DUTCHESS HOSPITAL",37.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"361",330096,"JONES MEMORIAL HOSPITAL",43.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"362",340001,"CAROLINAS HEALTHCARE SYSTEM NORTHEAST",19.6786,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"363",340142,"CARTERET GENERAL HOSPITAL",50.5595,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"364",420085,"GRAND STRAND REGIONAL MEDICAL CENTER",31.4881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"365",450661,"ODESSA REGIONAL MEDICAL CENTER",18.7857,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"366",450688,"DALLAS REGIONAL MEDICAL CENTER",34,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"367",500036,"YAKIMA VALLEY MEMORIAL HOSPITAL",33.7024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"368",500049,"WALLA WALLA GENERAL HOSPITAL",56.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"369",40002,"JOHNSON REGIONAL MEDICAL CENTER",43.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"370",40027,"BAXTER REGIONAL MEDICAL CENTER",22.8571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"371",50367,"NORTHBAY MEDICAL CENTER",26.4643,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"372",50537,"SUTTER DAVIS HOSPITAL",49.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"373",50764,"SHASTA REGIONAL MEDICAL CENTER",25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"374",60022,"UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL",29.9524,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"375",110129,"ST FRANCIS HOSPITAL",22.7262,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"376",160080,"MERCY MEDICAL CENTER-CLINTON",38.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"377",180132,"LAKE CUMBERLAND REGIONAL HOSPITAL",27.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"378",190065,"BATON ROUGE GENERAL MEDICAL CENTER",27.2738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"379",250168,"UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA",26.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.7
"380",300029,"PORTSMOUTH REGIONAL HOSPITAL",29.2738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.8
"381",340107,"VIDANT EDGECOMBE HOSPITAL",55.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.8
"382",360052,"GOOD SAMARITAN HOSPITAL",31.6905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.8
"383",420053,"NEWBERRY COUNTY MEMORIAL HOSPITAL",56.875,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.8
"384",490019,"NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE",45.2917,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.8
"385",500001,"NORTHWEST HOSPITAL",45.8214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.8
"386",500002,"PROVIDENCE ST MARY MEDICAL CENTER",47,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.8
"387",510055,"CABELL HUNTINGTON HOSPITAL INC",26.0119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.8
"388",530002,"CAMPBELL COUNTY MEMORIAL HOSPITAL",33.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.8
"389",10022,"CHEROKEE MEDICAL CENTER",34.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.8
"390",40055,"SPARKS REGIONAL MEDICAL CENTER",20.2976,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.8
"391",50067,"OAK VALLEY HOSPITAL DISTRICT",35,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.8
"392",50159,"VENTURA COUNTY MEDICAL CENTER",27.0476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.8
"393",50174,"SANTA ROSA MEMORIAL HOSPITAL",28.7619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",13.8
